,Plant_ID,Boiler_ID,Fuel,Coal_Consumption,Plant_Boiler,Coal,Share_Selenium,Share_Arsenic,Share_Lead,Share_Mercury,Share_Chloride,Share_Boron,Share_Bromide,Share_Heat
1783,2123,7,BIT,14259,2123_7,14259,44.61443003964018,417.93178735306304,151.60001082266277,2.414715198411853,8916.314930379665,513.4713092547368,242.7623698986868,354984144.119504
1786,2123,8,BIT,0,2123_8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,2132,1,BIT,24213,2132_1,24213,75.75911316009594,709.6838745479848,257.42976800961736,4.1003926712354435,15140.664381042347,871.9181436976604,412.2312407852517,602793399.3664037
1792,2132,2,BIT,29968,2132_2,29968,93.76570863510324,878.3631252820389,318.6162510928928,5.074983173154247,18739.33135799269,1079.1575984112453,510.21128418008595,746066682.8650885
1795,2132,3,BIT,3395,2132_3,3395,10.622483342771472,99.50756841739596,36.095240672062566,0.5749321900980602,2122.9321262808726,122.25507363208015,57.80056426159209,84520034.31416762
1798,2144,4,BIT,0,2144_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,2144,5,BIT,2566,2144_5,2566,8.028657513269984,75.20954950192578,27.281410181005167,0.43454374073390944,1604.5489944143503,92.40250926065322,43.68667095588963,63881710.7658775
1803,2161,1,BIT,0,2161_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,2161,1,SUB,0,2161_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,2161,2,BIT,0,2161_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,2161,2,SUB,0,2161_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,2161,3,BIT,0,2161_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,2161,3,SUB,0,2161_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,2161,4,BIT,0,2161_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,2161,4,SUB,55767,2161_4,55767,72.94319230693746,269.7817576520238,298.59332411922634,7.506770367604143,5698.272508856341,2792.7555555774074,4204.1109278745,915359538.0
1823,2161,5,BIT,0,2161_5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,2161,5,SUB,61309,2161_5,61309,80.19212396481842,296.59206663237984,328.2668622738473,8.25277645323296,6264.554113462683,3070.293369858434,4621.906089211499,1006325926.0
1829,2167,1,SUB,2058745,2167_1,2058745,2692.836846987393,9959.507318975662,11023.1411598945,277.1267229804937,210362.58067038658,103099.88947347374,155202.7606327575,33792240430.0
1831,2167,2,SUB,1697512,2167_2,1697512,2220.344366010974,8211.985062768345,9088.990815576884,228.50131404329522,173451.78982290145,85009.70230888009,127970.46191113199,27862961968.0
1833,2168,MB1,SUB,589166,2168_MB1,589166,770.6286663924743,2850.184500310439,3154.572316926284,79.30736583283775,60200.9866220678,29504.8437186386,44415.500545701,9670570724.0
1835,2168,MB2,SUB,932874,2168_MB2,932874,1220.1984610996105,4512.9267736811025,4994.888529854557,125.57374253426485,95321.07282849804,46717.39641999243,70326.640804239,15312193836.0
1837,2168,MB3,SUB,2844858,2168_MB3,2844858,3721.0720350732418,13762.454345946908,15232.227067390642,382.94503441895006,290687.6133376375,142467.6418729505,214465.519143063,46695499212.0
1838,2171,1,BIT,12516,2171_1,12516,39.1608251894338,366.8443965573278,133.0686398384492,2.1195438265883126,7826.397199567424,450.70530237970996,213.08744103036426,311591384.2344983
1840,2171,2,BIT,0,2171_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,2187,2,SUB,103202,2187_2,103202,134.98813514193986,499.25613630290604,552.5746092806211,13.891974025453814,10545.181190650243,5168.252888746026,7780.0967593469995,1693957628.0
1849,2240,6,SUB,32862,2240_6,32862,27.25175425794122,59.385797147868026,139.37376823463518,2.9221799020716195,3544.5580430228815,1452.9753226755413,493.3945741680122,561705319.5305333
1852,2240,7,SUB,61130,2240_7,61130,50.69380250100258,110.46965430129548,259.26354002140005,5.435848621923135,6593.598477572537,2702.829452716081,917.8142023884909,1044886074.5816292
1855,2240,8,SUB,204892,2240_8,204892,169.91255655219075,370.2658009013747,868.9845451016637,18.219563157910603,22100.04219314236,9059.187505740278,3076.2765836051476,3502188738.641897
1867,2277,1,SUB,352641,2277_1,352641,461.2541517081918,1705.9570857347057,1888.1461870053631,47.46884374634269,36032.86021833,17659.908402359328,26584.572986113497,5788249374.0
1869,2277,2,SUB,299600,2277_2,299600,391.87656526545203,1449.3627878951052,1604.148688402105,40.32901899213157,30613.130411414633,15003.668198952631,22585.9672206,4917634400.0
1871,2291,1,SUB,234917,2291_1,234917,307.27125194413946,1136.4484580906358,1257.816413328963,31.622069941837694,24003.820950795365,11764.408285358328,17709.7051453995,3855927638.0
1873,2291,2,SUB,327861,2291_2,327861,428.84193112315205,1586.079883184503,1755.4665992263106,44.1332192783019,33500.83961888122,16418.95079898801,24716.481304783498,5381510454.0
1875,2291,3,SUB,371518,2291_3,371518,485.94525291819156,1797.2775842230099,1989.2193338376944,50.009868083840914,37961.71223026682,18605.249672691865,28007.654772572998,6098096452.0
1877,2291,4,SUB,419277,2291_4,419277,548.4139874993423,2028.319364553725,2244.9354126407525,56.43868523352453,42841.727234668535,20996.972601643065,31608.0660158595,6882012678.0
1879,2291,5,SUB,647184,2291_5,647184,846.5161649357686,3130.8558295096987,3465.2181734139785,87.11714228105367,66129.26632904194,32410.327101705472,48789.307776024,10622878176.0
1888,2324,4,BIT,198404,2324_4,198404,620.7785523237794,5815.228160319596,2109.407991251812,33.599071058679094,124064.27852212967,7144.5937051249575,3377.8683804880466,4939355784.40887
1890,2324,4,SUB,0,2324_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,2364,1,BIT,94808,2364_1,94808,274.3443034875474,2196.7594236690443,675.6743204467676,18.008055315689983,40593.418606072955,3122.293557276717,1501.202557904682,2362319363.695443
1902,2364,2,BIT,222425,2364_2,222425,643.6274544681645,5153.723470694321,1585.170668354699,42.24792953751102,95234.48583933612,7325.079576378299,3521.9072118592194,5542136575.710477
1904,2367,4,BIT,46760,2367_4,46760,146.30554377260503,1370.53723098599,497.1468199780988,7.918653669804211,29239.56000733243,1683.8430760047331,796.0984933349179,1164110988.0796695
1909,2367,5W,BIT,0,2367_5W,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,2367,6,BIT,41574,2367_6,41574,130.0792702481241,1218.5353900986215,442.00987796769635,7.040421464252358,25996.695204124007,1497.0934996112226,707.8057904599204,1035003212.5411501
1917,2378,2,BIT,58100,2378_2,58100,150.54865048793337,1293.7413326263948,471.17686765454647,10.602473899158,22895.695691803874,1887.86887126718,791.2468997195828,1423418090.1392963
1919,2378,2,SUB,0,2378_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,2403,2,BIT,54997,2403_2,54997,172.07797243075188,1611.9639882920546,584.7216351226583,9.313562786103981,34390.249822995334,1980.4601721777651,936.3350906317468,1369174765.000376
1967,2408,1,BIT,50052,2408_1,50052,117.00941065980172,1005.9855638915064,217.10519080766426,6.117328350617781,41168.28621536028,377.1542417697051,834.2097760351372,1395372615.633028
1969,2408,2,BIT,50166,2408_2,50166,117.27591495164253,1008.2768280624412,217.59967637771288,6.131261368918157,41262.05239110852,378.01326006191607,836.1097983013406,1398550759.9266062
1980,2442,4,SUB,2933410,2442_4,2933410,5248.561716144098,5935.41903661584,37734.53215229321,246.01778858848473,401628.2746744384,216832.18651829715,1277.0367884608413,47589048900.38461
1982,2442,5,SUB,2735738,2442_5,2735738,4894.879928888434,5535.452393082912,35191.73709820664,229.439530415961,374563.98283952766,202220.64160181946,1190.9818503346905,44382193236.07693
1990,2451,1,BIT,945734,2451_1,945734,1701.780362541106,1734.9378269002252,104450.5548496315,53.21344051789273,114429.84132611625,68661.68989434089,633.6002835564149,18542839643.764706
1992,2451,2,BIT,1180134,2451_2,1180134,2123.5663160752238,2164.941851948931,130338.60588380559,66.40238207798684,142791.25669961626,85679.47725445853,790.6379986704148,23138679079.058826
1994,2451,3,BIT,1722677,2451_3,1722677,3099.8334516906707,3160.2305625376684,190259.17274487184,96.92954897576051,208436.68067992688,125068.90305531309,1154.1180032399322,33776223937.17647
1996,2451,4,BIT,1545938,2451_4,1545938,2781.804323526565,2836.004959367518,170739.42764363933,86.98500826590781,187052.00409418874,112237.3897437097,1035.7106281054048,30310933553.411766
2006,2480,3,BIT,0,2480_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2480,4,BIT,0,2480_4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,2527,6,BIT,0,2527_6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,2527,6,SUB,0,2527_6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,2535,1,BIT,41790,2535_1,41790,146.8272686176431,921.5263557908434,401.6463082730794,8.28393496310291,17093.139126833816,1197.4588033794385,781.5772629481463,1036740074.9084266
2049,2535,2,BIT,188345,2535_2,188345,661.7416106195261,4153.263495607237,1810.1955953982565,37.335193362661336,77037.74321233584,5396.874331718122,3522.5214067951333,4672524752.539546
2060,2549,67,BIT,0,2549_67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,2549,67,SUB,162864,2549_67,162864,213.02598439717147,787.8805777294673,872.0229372093472,21.923048561864206,16641.444830856584,8156.0661467096825,12277.840338503998,2673249696.0
2063,2549,68,BIT,0,2549_68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,2549,68,SUB,98223,2549_68,98223,128.47560704295225,475.1694296242354,525.9155427934578,13.221753112363617,10036.426930575366,4918.909551087197,7404.7445203905,1612232322.0
2066,2554,2,BIT,0,2554_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,2554,2,SUB,298728,2554_2,298728,390.7359899486581,1445.1443488061716,1599.4797376134316,40.21163947089946,30524.029444396103,14959.999311537787,22520.229692507997,4903321392.0
2080,2706,1,BIT,331584,2706_1,331584,869.1056412261938,6922.1371685391905,2366.7528600601518,46.353674269990336,145982.84499558638,7568.4808963674195,3811.4585264446628,8519173057.585669
2082,2706,2,BIT,344933,2706_2,344933,904.09433550797,7200.8104732307,2462.0342485739006,48.21979325591879,151859.86257739394,7873.174884875939,3964.901273590212,8862140272.969133
2084,2712,1,BIT,592104,2712_1,592104,2127.7145689801227,8889.545438904486,4510.585822855092,84.34179988732645,406002.0345347755,18276.298475299438,9495.083304418637,14885181596.286161
2086,2712,2,BIT,1358447,2712_2,1358447,4881.553701862072,20395.02576041284,10348.50597074168,193.50294041509423,931478.6689629898,41930.78046234293,21784.293687658897,34150639556.44641
2088,2712,3A,BIT,816407,2712_3A,816407,2933.743173694748,12257.115512037912,6219.302419641917,116.29246858763413,559805.2082209078,25199.792619748874,13092.045443554689,20524040458.228954
2090,2712,3B,BIT,0,2712_3B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,2712,4A,BIT,983216,2712_4A,983216,3533.168172575021,14761.500189591547,7490.035788314709,140.05344858000885,674185.103270952,30348.63652616772,15767.023742851381,24717530549.3192
2094,2712,4B,BIT,0,2712_4B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,2718,1,BIT,88632,2718_1,88632,498.9720709762064,1284.0018628533194,722.8534602941329,13.282471737078536,77068.40165587311,3697.849618457995,1528.2784200623494,2244480688.6231174
2098,2718,2,BIT,94104,2718_2,94104,529.7778202809924,1363.2741143373585,767.481293748523,14.102510609554546,81826.48331781165,3926.149026258813,1622.6319212197325,2383051389.139248
2100,2718,3,BIT,168385,2718_3,168385,947.9579855055567,2439.3746465899017,1373.2927149520215,25.234328498149306,146416.22453317305,7025.255077218718,2903.4565592810573,4264113195.6156197
2102,2718,4,BIT,214024,2718_4,214024,1204.8921215657053,3100.541730924709,1745.5093982533567,32.07383034407998,186100.81681555856,8929.377276162717,3690.4082112039023,5419856653.374335
2104,2718,5,BIT,197143,2718_5,197143,1109.857060525118,2855.9885735230155,1607.8335107271216,29.54402840580009,171422.2392323742,8225.078609663151,3399.3297292891025,4992369081.113224
2112,2721,5,BIT,391467,2721_5,391467,1307.981979297319,7776.198937746254,5330.5237676406405,52.83919858165153,363098.2048206738,18231.83054680961,6454.6496270429825,9930822974.895933
2114,2721,6,BIT,1171766,2721_6,1171766,3915.141792164607,23276.254510564562,15955.691062371037,158.16193029100148,1086850.5674038979,54572.77152994483,19320.5020471244,29725623651.55149
2122,2727,1,BIT,428065,2727_1,428065,2018.439076688588,7231.8688207631385,3044.481244005822,70.97403425696578,319665.4740787044,11982.186664399394,8142.27312290871,10880680557.313951
2124,2727,2,BIT,286986,2727_2,286986,1353.2144811244814,4848.434479332648,2041.1000532448456,47.582853527547414,214312.1155524303,8033.172116546142,5458.793394580447,7294693540.516748
2126,2727,3,BIT,999507,2727_3,999507,4712.938423425836,16885.9951396038,7108.68750015191,165.72026224539988,746400.380783254,27977.71237165815,19011.736493894892,25405759363.178947
2128,2727,4,BIT,1158485,2727_4,1158485,5462.561512288038,19571.82098705053,8239.369847948523,192.0791330199409,865120.1493653252,32427.746996149493,22035.67513997383,29446708363.07536
2130,2790,B1,LIG,101197,2790_B1,101197,72.08780420989359,868.4487635732352,366.8629029600989,11.21307292889816,12791.41312867,12188.70332999093,237.16136781625,1402029236.6363637
2132,2790,B1,SUB,12,2790_B1,12,0.008548214379069767,0.1029811670590909,0.043502819604545453,0.0013296528073636364,1.5168133199999998,1.4453436362727272,0.028122734999999996,166253.45454545456
2134,2790,B2,LIG,373084,2790_B2,373084,265.76683445007205,3201.7188109228227,1352.5171624451864,41.339348998537915,47158.231723239995,44936.215432931174,874.345205395,5168875319.636364
2136,2790,B2,SUB,19,2790_B2,19,0.013534672766860465,0.16305351451022726,0.06887946437386364,0.0021052836116590913,2.40162109,2.288460757431818,0.044527663749999995,263234.63636363635
2139,2817,1,LIG,1167627,2817_1,1167627,860.9887600515806,9836.577195062611,4317.766992179067,130.54632097285955,146400.82674394848,137182.3346653346,6320.628370199962,16302431316.218067
2140,2817,1,SUB,5089,2817_1,5089,3.752544091479979,42.871860059482714,18.81860921612747,0.5689747046196107,638.0751792309992,597.8971890097505,27.547905089508557,71052718.86333027
2142,2817,2,LIG,1762302,2817_2,1762302,1299.4922298100512,14846.36760199381,6516.815220829214,197.03384945972675,220963.0899015815,207049.59952569488,9539.738305178053,24605295452.600643
2143,2817,2,SUB,110623,2817_2,110623,81.57156318172328,931.9343241029978,409.07270727366256,12.36818407332191,13870.267351556458,12996.891479627751,598.8272557902742,1544520518.5337365
2145,2823,B1,LIG,1373366,2823_B1,1373366,1356.9376079285287,14544.290508945862,5720.224760612286,175.42230248716803,192107.08250268167,207909.06766723125,3218.5673396674997,19047899737.0
2147,2823,B2,LIG,2845985,2823_B2,2845985,2811.9409378858027,30139.695189849095,11853.849494840531,363.52235423328005,398097.7213622549,430843.6993087969,6669.7401640812495,39472388957.5
2149,2824,1,SUB,438254,2824_1,438254,271.13898924862474,1457.3360643640447,1177.5432834242595,29.560678933416476,48631.6742943768,20657.329406370416,261.60596538342,7649916401.759999
2151,2824,10,SUB,171089,2824_10,171089,105.84934428791968,568.9261704764361,459.6984917827861,11.540127410221679,18985.210684558802,8064.368678452469,102.12776839797002,2986433774.16
2152,2828,1,BIT,1206169,2828_1,1206169,3654.1233576960467,23637.13908958203,8825.757671950229,197.57936962140099,825418.9261457174,54751.00426954801,16651.435768737334,29605918447.84104
2154,2828,2,BIT,1170808,2828_2,1170808,3546.9962005136863,22944.174110920907,8567.01481167291,191.7869772707583,801220.2950687798,53145.88072386288,16163.269168353538,28737968034.3964
2156,2828,3,BIT,1108795,2828_3,1108795,3359.126049829326,21728.913308858962,8113.254426096221,181.6287909400435,758782.8722307908,50330.956755689695,15307.1656817553,27215833225.173176
2158,2832,6,BIT,159580,2832_6,159580,432.0181765725663,1865.6734322119905,1648.1361261754184,18.346540870282283,115983.60512969345,10651.360227391033,2134.339583584051,3859756239.8998713
2160,2832,7,BIT,1253621,2832_7,1253621,3393.827914106261,14656.268916925854,12947.349659306645,144.12588615330333,911138.5076218287,83674.45080600436,16766.8437342538,30321290119.18484
2162,2832,8,BIT,1461598,2832_8,1461598,3956.867419740003,17087.758849318092,15095.328147297527,168.03651737638077,1062297.3135126564,97556.12736955934,19548.480177260823,35351623014.94656
2164,2835,7,BIT,55875,2835_7,55875,174.82511245282947,1637.698198916642,594.0564278502197,9.462249225840681,34939.27321235457,2012.0772427665624,951.2832188855547,1391032965.332582
2166,2835,7,SUB,0,2835_7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,2836,10,BIT,35631,2836_10,35631,95.65878044964418,660.4024479224884,304.32989320745395,5.94070374460773,16053.498431084276,1182.3048494735879,430.08527472089276,868427020.4654884
2169,2836,12,BIT,955764,2836_12,955764,2565.945907711648,17714.59923202237,8163.328451391457,159.35311312512314,430618.16604885715,31714.080776634793,11536.583943990889,23294639016.254864
2171,2836,12,SUB,68704,2836_12,68704,184.45008144627866,1273.393667931482,586.8115119678066,11.454915945932742,30954.49345258943,2279.730357784889,829.29411788679,1674508434.061938
2172,2837,1,BIT,81941,2837_1,81941,168.9643598465479,1596.0588836075565,725.1313265418239,13.40066849562955,36578.556993127735,2619.1845141863787,958.648066645585,1993599987.4585524
2174,2837,1,SUB,0,2837_1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,2837,2,BIT,73299,2837_2,73299,151.14434303208546,1427.728732985322,648.654533190822,11.98735187587594,32720.758216756814,2342.9492647801144,857.543166876835,1783342715.8653717
2177,2837,2,SUB,0,2837_2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,2837,3,BIT,90162,2837_3,90162,185.9162642936314,1756.1887341358356,797.8825089230535,14.745134583455796,40248.420883494015,2881.9628045553786,1054.8275830768387,2193614455.1474595
2180,2837,3,SUB,0,2837_3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,2838,18,SUB,38293,2838_18,38293,60.83980915022098,227.8130499911738,356.65229408407424,3.6512240125204882,5330.771479096817,2511.243869131657,294.3826793330375,665298697.2028985
2183,2840,4,BIT,1267951,2840_4,1267951,3490.962040104601,11394.663943837726,6953.242718556943,224.85622487088335,715320.9475267596,75503.79959097199,13530.7819927085,30703242168.647644
